262	0.00216507
69	0.00314565
71	0.00133789
118	0.00326212
395	0.00108539
384	0.00184798
332	0.0003976
783	0.00186638
574	0.00057493
408	0.000815388
546	0.00186916
777	0.000793808
265	0.000786377
397	0.00247004
6	0.00229791
817	0.000857517
705	0.00187246
645	0.00189313
50	0.000769737
801	0.0026236
816	6.84565e-05
799	0.000177746
7	6.97408e-05
590	8.16072e-05
809	6.90064e-05
990	0.000146959
432	7.02769e-05
121	0.000177568
148	9.06108e-05
353	7.34144e-05
117	9.93326e-05
700	0.000579182
440	5.11495e-07
744	0.000239122
49	6.54491e-05
407	7.19385e-05
141	0.000288586
271	6.84603e-05
330	0.000277964
517	3.20493e-05
876	4.94101e-07
591	0.00237087
271	0.00276505
590	0.00272635
117	0.00282935
579	0.00159542
423	0.00205506
407	0.00279442
308	0.000711729
7	0.00276463
206	0.000768564
614	1.36403e-06
744	0.00227661
62	0.000695158
49	0.00276549
138	0.00133432
809	0.00278258
432	0.00277039
148	0.00265282
141	0.00233107
799	0.00103382
911	5.87355e-07
247	0.000825674
144	0.00121236
990	0.00118238
841	0.00103467
121	0.00103278
315	0.000472471
994	0.00120982
883	0.000859675
473	0.000298482
128	0.00126749
241	0.00016586
253	0.000666042
250	0.000370065
330	0.00127926
623	0.000634596
881	0.000866549
668	0.000825476
141	0.00123848
962	0.000149439
792	0.00266189
227	0.00168206
779	0.00197707
266	0.0024003
451	0.00234262
41	3.75945e-06
94	1.90291e-06
649	0.00196444
76	0.00264236
371	0.00174776
390	7.65192e-07
119	0.00198754
425	0.00240733
415	2.07957e-07
966	0.000766871
685	0.000758121
21	0.0019173
280	0.00268097
521	0.00215895
78	0.000677572
819	0.000145872
769	3.64655e-05
435	0.000987355
135	0.000782511
999	0.000397043
245	0.00091676
212	4.55974e-05
771	0.000995693
558	0.00101182
834	0.000418031
903	0.000688687
235	0.000318707
293	0.000123889
269	0.000827477
523	0.000245928
871	0.000341366
189	0.000106057
584	0.000123521
474	9.10155e-05
66	4.15319e-06
804	4.19655e-05
865	0.00014364
346	1.8032e-07
459	5.57165e-07
373	0.000115737
630	9.90214e-07
697	2.42662e-06
436	8.55125e-08
906	0.000310145
756	1.37379e-05
137	8.34508e-05
983	0.000204368
203	1.15606e-06
175	1.87081e-05
716	0.000135316
918	8.24584e-05
479	6.16383e-07
618	5.45228e-05
67	2.30042e-05
324	2.1153e-08
718	3.43068e-07
887	1.55287e-07
335	6.48798e-07
168	1.95453e-08
818	2.12567e-07
838	8.41174e-07
329	4.19727e-07
890	1.70092e-06
751	2.43097e-07
877	1.70864e-07
477	1.04757e-06
736	4.3313e-07
334	1.18244e-07
633	2.81608e-07
741	2.85858e-07
707	1.38031e-06
692	2.62899e-07
64	2.38522e-07
33	2.65215e-07
667	8.19933e-05
601	0.000126921
