89	3.74049
96	1.34599
99	0.516346
93	3.10857
97	1.62877
98	1.05672
95	1.96502
92	2.32143
91	3.61018
94	1.64799
89	4.25969
97	1.30157
93	3.48953
94	2.16719
92	2.84063
95	1.81906
98	1.57592
91	4.12938
96	1.86519
99	1.03555
95	3.03375
98	2.7906
94	3.38188
64	3.44801
97	2.51625
96	3.07987
99	2.25023
63	3.76547
65	3.55203
92	4.05531
90	4.27343
92	2.59656
99	2.55851
95	1.575
96	2.17594
91	3.88531
98	2.37579
94	1.92312
97	1.0575
89	4.01562
94	3.766
99	2.63436
95	3.41787
64	3.76728
62	3.94853
97	2.90038
96	3.464
63	3.54861
65	4.0744
98	3.17473
96	2.60656
92	2.79782
94	2.33438
97	1.25875
98	2.80642
91	4.27219
90	4.47469
99	2.98914
95	1.77625
89	4.21688
98	3.27584
99	2.73547
61	4.4268
64	4.28312
62	3.89242
97	3.00148
96	3.56511
63	4.06445
95	3.51898
94	3.86711
92	4.35608
95	3.33451
61	4.62252
97	2.81701
62	4.43104
98	3.09136
96	3.38064
63	4.60306
99	3.27408
94	3.68264
92	4.15578
95	3.13421
61	4.91135
97	2.61671
62	4.71987
94	3.48234
96	3.18034
63	4.8919
99	3.56291
98	3.38019
92	3.88344
94	3.21001
97	2.34438
99	3.86477
62	5.02172
91	5.17219
95	2.86188
63	5.19375
96	3.48219
98	3.68205
86	6.34
87	4.39001
6	5.18822
90	3.51
95	6.20844
4	6.82
88	5.16
97	6.54469
3	5.45822
89	5.52782
87	2.32
86	4.27
92	4.87687
94	5.55031
90	1.43999
95	4.13843
89	3.45781
97	4.47469
6	5.47821
88	5.45
96	3.12406
92	2.46156
90	4.13843
95	1.43999
98	3.32392
91	4.78968
97	1.77625
99	3.50664
94	2.85188
89	3.88062
92	1.97454
91	3.26328
90	3.65141
94	1.3011
95	0.952971
89	3.3936
97	0.435472
98	1.75377
99	1.93649
96	1.55391
7	27.3008
6	28.9326
86	30.1408
88	28.9608
1	27.3008
5	27.3008
0	25.939
4	27.3008
2	25.669
3	28.6626
88	29.2202
3	24.9188
6	25.1888
7	23.6919
5	23.557
4	23.557
1	23.557
2	22.0602
0	22.1952
87	28.4502
3	24.9821
90	29.2903
0	23.4219
2	23.4219
7	25.0537
87	29.8119
1	23.6203
5	24.7837
6	25.2521
4	23.6203
7	23.67
6	25.3018
86	26.51
88	25.33
1	23.67
5	23.67
0	22.3082
4	23.67
2	22.0382
3	25.0318
1	22.0342
87	28.4992
0	22.1092
2	22.1092
7	23.741
3	23.396
90	27.7042
4	22.0342
6	23.666
5	23.471
7	22.04
6	23.6718
86	24.88
88	23.7
1	22.04
5	22.04
0	20.6782
4	22.04
2	20.4082
3	23.4018
2	22.2319
87	28.6219
1	20.8701
90	27.7419
0	22.2319
4	20.6001
5	23.5937
6	22.2319
3	22.2319
7	23.8637
2	23.613
87	30.003
1	22.2512
90	29.123
0	23.613
4	21.9812
5	24.9748
6	23.613
3	23.613
7	25.2448
3	23.4738
6	23.7438
2	23.427
1	22.112
0	23.427
5	24.7888
7	25.0588
90	28.937
4	22.112
87	29.817
2	26.8291
87	33.2191
1	25.4673
90	32.3391
0	26.8291
4	25.1973
5	28.1908
6	26.8291
3	26.8291
7	28.4609
2	28.42
87	34.81
1	27.0582
90	33.93
0	28.42
4	26.7882
5	29.7818
6	28.42
3	28.42
7	30.0518
7	28.7161
6	30.3479
86	31.5561
88	30.3761
1	28.7161
5	28.7161
0	27.3543
4	28.7161
2	27.0843
3	30.0779
7	17.1
6	18.7318
86	19.94
88	18.76
1	17.1
5	17.1
0	15.7382
4	17.1
2	15.4682
3	18.4618
6	17.6327
7	16.7508
3	17.3627
5	16.4808
87	21.5091
1	16.0009
4	16.0009
0	15.1191
2	15.1191
90	21.6709
7	18.31
6	19.9418
86	21.15
88	19.97
1	18.31
5	18.31
0	16.9482
4	18.31
2	16.6782
3	19.6718
2	19.0491
87	25.4391
1	17.6873
90	24.5591
0	19.0491
4	17.4173
5	20.4109
6	19.0491
3	19.0491
7	20.6809
2	20.65
87	27.04
1	19.2882
90	26.16
0	20.65
4	19.0182
5	22.0118
6	20.65
3	20.65
7	22.2818
7	16.9269
0	15.2952
5	16.6569
1	14.4392
4	14.4392
2	15.2952
87	21.6852
6	16.071
3	15.801
90	20.8052
6	16.3935
7	15.5701
3	16.1235
5	15.3001
87	20.3283
1	14.7617
4	14.7617
0	13.9383
2	13.9383
90	20.4317
2	15.5006
87	21.8906
1	14.1388
90	21.0106
0	15.5006
4	13.8688
5	16.8624
6	15.5006
3	15.5006
7	17.1324
2	14.09
87	20.48
1	12.7282
90	19.6
0	14.09
4	12.4582
5	15.4518
6	14.09
3	14.09
7	15.7218
0	8.52978
86	14.6716
88	13.4916
2	8.25977
7	9.89156
1	9.89156
4	9.89156
5	9.89156
6	11.5233
3	11.2533
87	14.2633
2	7.87328
7	9.50507
4	6.24149
90	13.3833
0	7.87328
3	7.87328
1	6.5115
6	7.87328
5	9.23506
6	13.8101
0	10.8165
88	14.9617
86	16.1417
1	12.1783
4	12.1783
5	12.1783
7	12.1783
2	10.5465
3	13.5401
2	12.04
87	18.43
1	10.6782
90	17.55
0	12.04
4	10.4082
5	13.4018
6	12.04
3	12.04
7	13.6718
87	17.51
2	11.12
7	12.7518
4	9.48821
90	16.63
0	11.12
3	11.12
1	9.75821
6	11.12
5	12.4818
7	7.97897
3	6.34718
87	12.7372
6	6.34718
1	4.9854
0	6.34719
5	7.70897
4	4.7154
90	11.8572
2	6.34719
7	7.2
6	8.83179
86	10.04
88	8.86
1	7.2
5	7.2
0	5.83822
4	7.2
2	5.56821
3	8.56178
0	4.86822
86	11.01
88	9.83
2	4.59821
7	6.23
1	6.23
4	6.23
5	6.23
6	7.86179
3	7.59178
2	6.86001
87	13.25
1	5.49822
90	12.37
0	6.86001
4	5.22822
5	8.22179
6	6.86
3	6.86
7	8.49179
7	12.74
6	14.3718
86	15.58
88	14.4
1	12.74
5	12.74
0	11.3782
4	12.74
2	11.1082
3	14.1018
2	138.412
87	144.802
1	137.051
90	143.922
0	138.412
4	136.781
5	139.774
6	138.412
3	138.412
7	140.044
2	138.28
87	144.67
1	136.918
90	143.79
0	138.28
4	136.648
5	139.642
6	138.28
3	138.28
7	139.912
2	138.359
87	144.749
1	136.998
90	143.869
0	138.359
4	136.728
5	139.721
6	138.359
3	138.359
7	139.991
2	138.335
87	144.725
1	136.973
90	143.845
0	138.335
4	136.703
5	139.697
6	138.335
3	138.335
7	139.967
2	138.226
87	144.616
1	136.865
90	143.736
0	138.226
4	136.595
5	139.588
6	138.226
3	138.226
7	139.858
2	138.158
87	144.548
1	136.796
90	143.668
0	138.158
4	136.526
5	139.519
6	138.158
3	138.158
7	139.789
2	138.507
87	144.897
1	137.145
90	144.017
0	138.507
4	136.875
5	139.868
6	138.507
3	138.507
7	140.138
2	138.462
87	144.852
1	137.101
90	143.972
0	138.462
4	136.831
5	139.824
6	138.462
3	138.462
7	140.094
2	138.312
87	144.702
1	136.95
90	143.822
0	138.312
4	136.68
5	139.674
6	138.312
3	138.312
7	139.944
2	138.621
87	145.011
1	137.26
90	144.131
0	138.621
4	136.99
5	139.983
6	138.621
3	138.621
7	140.253
2	138.598
87	144.988
1	137.236
90	144.108
0	138.598
4	136.966
5	139.959
6	138.598
3	138.598
7	140.229
2	138.423
87	144.812
1	137.061
90	143.932
0	138.423
4	136.791
5	139.784
6	138.422
3	138.422
7	140.054
2	138.773
87	145.163
1	137.411
90	144.283
0	138.773
4	137.141
5	140.134
6	138.773
3	138.773
7	140.404
2	138.755
87	145.145
1	137.393
90	144.265
0	138.755
4	137.123
5	140.116
6	138.755
3	138.755
7	140.386
2	138.562
87	144.952
1	137.2
90	144.072
0	138.562
4	136.93
5	139.923
6	138.562
3	138.562
7	140.193
2	138.922
87	145.312
1	137.56
90	144.432
0	138.922
4	137.29
5	140.284
6	138.922
3	138.922
7	140.554
2	138.883
87	145.273
1	137.521
90	144.393
0	138.883
4	137.251
5	140.245
6	138.883
3	138.883
7	140.515
2	138.71
87	145.1
1	137.348
90	144.22
0	138.71
4	137.078
5	140.072
6	138.71
3	138.71
7	140.342
2	139.028
87	145.418
1	137.667
90	144.538
0	139.028
4	137.396
5	140.39
6	139.028
3	139.028
7	140.66
2	138.97
87	145.36
1	137.609
90	144.48
0	138.97
4	137.339
5	140.332
6	138.97
3	138.97
7	140.602
2	138.834
87	145.224
1	137.473
90	144.344
0	138.834
4	137.203
5	140.196
6	138.834
3	138.834
7	140.466
2	138.469
87	144.859
1	137.107
90	143.979
0	138.469
4	136.837
5	139.831
6	138.469
3	138.469
7	140.101
2	138.555
87	144.945
1	137.194
90	144.065
0	138.555
4	136.924
5	139.917
6	138.555
3	138.555
7	140.187
2	138.661
87	145.051
1	137.299
90	144.171
0	138.661
4	137.029
5	140.023
6	138.661
3	138.661
7	140.293
2	138.814
87	145.204
1	137.452
90	144.324
0	138.814
4	137.182
5	140.176
6	138.814
3	138.814
7	140.446
2	138.98
87	145.37
1	137.618
90	144.49
0	138.98
4	137.348
5	140.342
6	138.98
3	138.98
7	140.612
2	139.081
87	145.471
1	137.72
90	144.591
0	139.081
4	137.45
5	140.443
6	139.081
3	139.081
7	140.713
2	132.313
87	138.703
1	130.951
90	137.823
0	132.313
4	130.681
5	133.675
6	132.313
3	132.313
7	133.945
2	132.175
87	138.565
1	130.813
90	137.685
0	132.175
4	130.543
5	133.536
6	132.175
3	132.175
7	133.806
2	132.305
87	138.695
1	130.944
90	137.815
0	132.305
4	130.674
5	133.667
6	132.305
3	132.305
7	133.937
2	132.12
87	138.51
1	130.758
90	137.63
0	132.12
4	130.488
5	133.482
6	132.12
3	132.12
7	133.752
2	132.236
87	138.626
1	130.874
90	137.746
0	132.236
4	130.604
5	133.597
6	132.236
3	132.236
7	133.867
2	132.083
87	138.473
1	130.721
90	137.593
0	132.083
4	130.451
5	133.445
6	132.083
3	132.083
7	133.715
2	132.151
87	138.541
1	130.79
90	137.661
0	132.151
4	130.52
5	133.513
6	132.151
3	132.151
7	133.783
2	132.045
87	138.435
1	130.684
90	137.555
0	132.045
4	130.414
5	133.407
6	132.045
3	132.045
7	133.677
2	132.444
87	138.834
1	131.082
90	137.954
0	132.444
4	130.812
5	133.806
6	132.444
3	132.444
7	134.076
2	132.453
87	138.843
1	131.091
90	137.963
0	132.453
4	130.821
5	133.815
6	132.453
3	132.453
7	134.085
2	132.298
87	138.688
1	130.936
90	137.808
0	132.298
4	130.666
5	133.66
6	132.298
3	132.298
7	133.93
2	132.592
87	138.982
1	131.23
90	138.102
0	132.592
4	130.96
5	133.954
6	132.592
3	132.592
7	134.224
2	132.443
87	138.833
1	131.081
90	137.953
0	132.443
4	130.811
5	133.804
6	132.443
3	132.443
7	134.074
2	132.584
87	138.974
1	131.222
90	138.094
0	132.584
4	130.952
5	133.945
6	132.584
3	132.584
7	134.215
2	129.968
87	136.358
1	128.606
90	135.478
0	129.968
4	128.336
5	131.329
6	129.968
3	129.968
7	131.6
2	129.831
87	136.221
1	128.47
90	135.341
0	129.831
4	128.2
5	131.193
6	129.831
3	129.831
7	131.463
2	129.934
87	136.324
1	128.572
90	135.444
0	129.934
4	128.302
5	131.296
6	129.934
3	129.934
7	131.566
2	129.772
87	136.162
1	128.41
90	135.282
0	129.772
4	128.14
5	131.133
6	129.772
3	129.772
7	131.403
2	129.867
87	136.257
1	128.506
90	135.377
0	129.867
4	128.236
5	131.229
6	129.867
3	129.867
7	131.499
2	129.72
87	136.11
1	128.358
90	135.23
0	129.72
4	128.088
5	131.081
6	129.72
3	129.72
7	131.351
2	129.785
87	136.175
1	128.423
90	135.295
0	129.785
4	128.153
5	131.147
6	129.785
3	129.785
7	131.417
2	129.682
87	136.072
1	128.32
90	135.192
0	129.682
4	128.05
5	131.043
6	129.682
3	129.682
7	131.313
2	130.069
87	136.459
1	128.707
90	135.579
0	130.069
4	128.437
5	131.431
6	130.069
3	130.069
7	131.701
2	130.031
87	136.421
1	128.669
90	135.541
0	130.031
4	128.399
5	131.393
6	130.031
3	130.031
7	131.663
2	129.886
87	136.276
1	128.524
90	135.396
0	129.886
4	128.254
5	131.247
6	129.886
3	129.886
7	131.517
2	130.167
87	136.557
1	128.805
90	135.677
0	130.167
4	128.535
5	131.529
6	130.167
3	130.167
7	131.799
2	130.127
87	136.517
1	128.765
90	135.637
0	130.127
4	128.495
5	131.488
6	130.127
3	130.127
7	131.758
2	129.984
87	136.374
1	128.622
90	135.494
0	129.984
4	128.352
5	131.346
6	129.984
3	129.984
7	131.616
2	130.261
87	136.651
1	128.9
90	135.771
0	130.261
4	128.63
5	131.623
6	130.261
3	130.261
7	131.893
2	130.215
87	136.605
1	128.853
90	135.725
0	130.215
4	128.583
5	131.576
6	130.215
3	130.215
7	131.847
2	130.076
