50	0.00764292
50	0.00764292
50	0.00764292
50	0.00764292
50	0.00764292
50	0.00764292
50	0.00764292
50	0.00764292
50	0.00764292
50	0.00764292
50	0.00764292
50	0.00764292
50	0.00764292
50	0.00764292
50	0.00764292
50	0.00764292
50	0.00764292
50	0.00764292
50	0.00764292
50	0.00764292
440	0.000561893
440	0.000561893
440	0.000561893
440	0.000561893
440	0.000561893
440	0.000561893
440	0.000561893
440	0.000561893
440	0.000561893
440	0.000561893
440	0.000561893
440	0.000561893
440	0.000561893
440	0.000561893
440	0.000561893
440	0.000561893
440	0.000561893
440	0.000561893
440	0.000561893
440	0.000561893
614	0.00040853
614	0.00040853
614	0.00040853
614	0.00040853
614	0.00040853
614	0.00040853
614	0.00040853
614	0.00040853
614	0.00040853
614	0.00040853
614	0.00040853
614	0.00040853
614	0.00040853
614	0.00040853
614	0.00040853
614	0.00040853
614	0.00040853
614	0.00040853
614	0.00040853
614	0.00040853
911	0.000646234
911	0.000646234
911	0.000646234
911	0.000646234
911	0.000646234
911	0.000646234
911	0.000646234
911	0.000646234
911	0.000646234
911	0.000646234
911	0.000646234
911	0.000646234
911	0.000646234
911	0.000646234
911	0.000646234
911	0.000646234
911	0.000646234
911	0.000646234
911	0.000646234
911	0.000646234
415	0.000421375
415	0.000421375
415	0.000421375
415	0.000421375
415	0.000421375
415	0.000421375
415	0.000421375
415	0.000421375
415	0.000421375
415	0.000421375
415	0.000421375
415	0.000421375
415	0.000421375
415	0.000421375
415	0.000421375
415	0.000421375
415	0.000421375
415	0.000421375
415	0.000421375
415	0.000421375
584	0.000892758
584	0.000892758
584	0.000892758
584	0.000892758
584	0.000892758
584	0.000892758
584	0.000892758
584	0.000892758
584	0.000892758
584	0.000892758
584	0.000892758
584	0.000892758
584	0.000892758
584	0.000892758
584	0.000892758
584	0.000892758
584	0.000892758
584	0.000892758
584	0.000892758
584	0.000892758
436	0.000214182
436	0.000214182
436	0.000214182
436	0.000214182
436	0.000214182
436	0.000214182
436	0.000214182
436	0.000214182
436	0.000214182
436	0.000214182
436	0.000214182
436	0.000214182
436	0.000214182
436	0.000214182
436	0.000214182
436	0.000214182
436	0.000214182
436	0.000214182
436	0.000214182
436	0.000214182
168	8.81255e-05
168	8.81255e-05
168	8.81255e-05
168	8.81255e-05
168	8.81255e-05
168	8.81255e-05
168	8.81255e-05
168	8.81255e-05
168	8.81255e-05
168	8.81255e-05
168	8.81255e-05
168	8.81255e-05
168	8.81255e-05
168	8.81255e-05
168	8.81255e-05
168	8.81255e-05
168	8.81255e-05
168	8.81255e-05
168	8.81255e-05
168	8.81255e-05
98	0.00189613
98	0.00189613
98	0.00189613
98	0.00189613
98	0.00189613
98	0.00189613
98	0.00189613
98	0.00189613
98	0.00189613
98	0.00189613
98	0.00189613
98	0.00189613
98	0.00189613
98	0.00189613
98	0.00189613
98	0.00189613
98	0.00189613
98	0.00189613
98	0.00189613
98	0.00189613
650	0.0154047
650	0.0154047
650	0.0154047
650	0.0154047
650	0.0154047
650	0.0154047
650	0.0154047
650	0.0154047
650	0.0154047
650	0.0154047
650	0.0154047
650	0.0154047
650	0.0154047
650	0.0154047
650	0.0154047
650	0.0154047
650	0.0154047
650	0.0154047
650	0.0154047
650	0.0154047
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
